Time(sec)	Acceleration (g)	Speed	Position	Scaled position
41.140	-0.0036020	0.0011096	0.0054306	18.100
41.160	-0.0040190	0.0010333	0.0054521	18.172
41.180	-0.0035670	0.00095748	0.0054720	18.238
41.200	-0.0020940	0.00090087	0.0054906	18.300
41.220	-0.00087100	0.00087122	0.0055083	18.359
41.240	-0.0010660	0.00085185	0.0055255	18.416
41.260	-0.0030630	0.00081057	0.0055421	18.472
41.280	-0.0051490	0.00072845	0.0055575	18.523
41.300	-0.0065130	0.00061182	0.0055709	18.568
41.320	-0.0076320	0.00047037	0.0055818	18.604
41.340	-0.0082060	0.00031199	0.0055896	18.630
41.360	-0.0063300	0.00016662	0.0055944	18.646
41.380	-0.0038190	6.5130e-05	0.0055967	18.654
41.400	-0.0018580	8.3592e-06	0.0055974	18.656
41.420	0.00081100	-2.1091e-06	0.0055975	18.656
41.440	0.0020650	2.6652e-05	0.0055977	18.657
41.460	6.8000e-05	4.7982e-05	0.0055985	18.660
41.480	-0.0012510	3.6152e-05	0.0055993	18.662
41.500	-0.0019100	4.5411e-06	0.0055997	18.664
41.520	-0.00083800	-2.2940e-05	0.0055995	18.663
41.540	0.0014620	-1.6699e-05	0.0055991	18.662
41.560	0.0034260	3.2182e-05	0.0055993	18.662
41.580	0.0044370	0.00011081	0.0056007	18.667
41.600	0.0046580	0.00020175	0.0056039	18.678
41.620	0.0051690	0.00030002	0.0056089	18.694
41.640	0.0049190	0.00040090	0.0056159	18.718
41.660	0.0035060	0.00048515	0.0056247	18.747
41.680	0.0021380	0.00054160	0.0056350	18.781
41.700	-0.00012800	0.00056170	0.0056460	18.818
41.720	-0.0026960	0.00053346	0.0056570	18.855
41.740	-0.0032560	0.00047393	0.0056671	18.888
41.760	-0.0037280	0.00040411	0.0056758	18.917
41.780	-0.0038840	0.00032798	0.0056832	18.942
41.800	-0.0036800	0.00025234	0.0056890	18.961
41.820	-0.0013470	0.00020207	0.0056935	18.976
41.840	-0.0010050	0.00017855	0.0056973	18.989
41.860	-0.00039900	0.00016451	0.0057008	19.001
41.880	0.0016180	0.00017670	0.0057042	19.012
41.900	0.0026450	0.00021933	0.0057081	19.025
41.920	0.0041830	0.00028760	0.0057132	19.042
41.940	0.0057310	0.00038674	0.0057199	19.064
41.960	0.0076520	0.00052058	0.0057290	19.095
41.980	0.0063000	0.00066010	0.0057408	19.134
42.000	0.0049320	0.00077242	0.0057551	19.182
42.020	0.0052090	0.00087383	0.0057716	19.237
42.040	0.0041180	0.00096711	0.0057900	19.298
42.060	0.0020950	0.0010292	0.0058100	19.365
42.080	0.0020520	0.0010707	0.0058310	19.435
42.100	0.0017830	0.0011091	0.0058528	19.507
42.120	0.0019350	0.0011462	0.0058753	19.582
42.140	0.0014140	0.0011797	0.0058986	19.660
42.160	-0.00083000	0.0011856	0.0059222	19.739
42.180	-0.00042300	0.0011730	0.0059458	19.817
42.200	-0.00069900	0.0011618	0.0059692	19.895
42.220	-0.0017440	0.0011374	0.0059922	19.972
42.240	0.00054300	0.0011254	0.0060148	20.047
42.260	0.0030980	0.0011618	0.0060377	20.124
42.280	0.0019510	0.0012123	0.0060614	20.203
42.300	0.0015610	0.0012474	0.0060860	20.285
42.320	2.3000e-05	0.0012632	0.0061111	20.368
42.340	-0.00093300	0.0012541	0.0061363	20.452
42.360	-0.00088300	0.0012360	0.0061612	20.535
42.380	-0.0022770	0.0012044	0.0061856	20.617
42.400	-0.0021380	0.0011602	0.0062092	20.695
42.420	-0.0010820	0.0011280	0.0062321	20.772
42.440	-0.00090300	0.0011082	0.0062545	20.846
42.460	0.00016500	0.0011008	0.0062766	20.920
42.480	0.0018990	0.0011214	0.0062988	20.994
42.500	9.9000e-05	0.0011414	0.0063214	21.069
42.520	-0.00091900	0.0011332	0.0063442	21.145
42.540	-0.00054000	0.0011186	0.0063667	21.220
42.560	-0.00063700	0.0011069	0.0063889	21.294
42.580	0.0014070	0.0011146	0.0064112	21.369
42.600	0.0014750	0.0011434	0.0064337	21.444
42.620	0.0012990	0.0011711	0.0064569	21.521
42.640	0.0015710	0.0011998	0.0064806	21.600
42.660	0.0011640	0.0012272	0.0065049	21.681
42.680	0.0011280	0.0012501	0.0065296	21.763
42.700	-0.00035200	0.0012578	0.0065547	21.847
42.720	-0.0019550	0.0012348	0.0065796	21.930
42.740	-0.0037730	0.0011775	0.0066038	22.010
42.760	-0.0056210	0.0010836	0.0066264	22.086
42.780	-0.0072960	0.00095439	0.0066467	22.153
42.800	-0.0068060	0.00081337	0.0066644	22.212
42.820	-0.0074050	0.00067125	0.0066793	22.262
42.840	-0.0059340	0.00053786	0.0066914	22.302
42.860	-0.0041900	0.00043662	0.0067011	22.335
42.880	-0.0041110	0.00035361	0.0067090	22.361
42.900	-0.0043150	0.00026934	0.0067152	22.382
42.920	-0.0028150	0.00019806	0.0067199	22.397
42.940	-0.0012410	0.00015750	0.0067235	22.409
42.960	0.00019500	0.00014704	0.0067265	22.419
42.980	0.0023720	0.00017271	0.0067297	22.430
43.000	-0.00016000	0.00019483	0.0067334	22.442
43.020	-0.00090600	0.00018417	0.0067372	22.455
43.040	-0.0031670	0.00014344	0.0067405	22.466
43.060	-0.0038760	7.3003e-05	0.0067426	22.473
43.080	-0.0040110	-5.8683e-06	0.0067433	22.475
43.100	-0.0071110	-0.00011707	0.0067421	22.471
43.120	-0.0073930	-0.00026211	0.0067383	22.459
43.140	-0.0066210	-0.00040226	0.0067316	22.436
43.160	-0.0046890	-0.00051536	0.0067224	22.406
43.180	-0.0044070	-0.00060632	0.0067112	22.368
43.200	-0.0039400	-0.00068979	0.0066983	22.325
43.220	-0.0034430	-0.00076362	0.0066837	22.277
43.240	-0.0038840	-0.00083690	0.0066677	22.223
43.260	-0.0038120	-0.00091384	0.0066502	22.165
43.280	-0.0061590	-0.0010136	0.0066310	22.101
43.300	-0.0072510	-0.0011477	0.0066093	22.029
43.320	-0.0064300	-0.0012845	0.0065850	21.948
43.340	-0.0033120	-0.0013819	0.0065584	21.859
43.360	8.1000e-05	-0.0014142	0.0065304	21.766
43.380	0.0016960	-0.0013964	0.0065023	21.672
43.400	0.0021870	-0.0013576	0.0064747	21.580
43.420	0.0022570	-0.0013132	0.0064480	21.491
43.440	0.0031230	-0.0012594	0.0064223	21.406
43.460	0.0032780	-0.0011954	0.0063978	21.324
43.480	0.0045170	-0.0011174	0.0063746	21.247
43.500	0.0052990	-0.0010192	0.0063533	21.176
43.520	0.0073950	-0.00089230	0.0063342	21.112
43.540	0.0086530	-0.00073182	0.0063179	21.058
43.560	0.0085260	-0.00056002	0.0063050	21.015
43.580	0.0089210	-0.00038555	0.0062955	20.983
43.600	0.0082010	-0.00021436	0.0062895	20.963
43.620	0.0083550	-4.8795e-05	0.0062869	20.954
43.640	0.0083410	0.00011817	0.0062876	20.957
43.660	0.0082470	0.00028405	0.0062916	20.970
43.680	0.0080630	0.00044716	0.0062989	20.994
43.700	0.0082560	0.00061035	0.0063095	21.030
43.720	0.0075150	0.00076806	0.0063233	21.076
43.740	0.0076870	0.00092009	0.0063402	21.132
43.760	0.0066220	0.0010632	0.0063600	21.198
43.780	0.0053240	0.0011826	0.0063825	21.273
43.800	0.0049820	0.0012857	0.0064071	21.355
43.820	0.0051000	0.0013865	0.0064339	21.444
43.840	0.0047880	0.0014854	0.0064626	21.540
43.860	0.0063900	0.0015972	0.0064934	21.643
43.880	0.0076360	0.0017374	0.0065268	21.754
43.900	0.0053880	0.0018677	0.0065628	21.874
43.920	0.0029390	0.0019509	0.0066010	22.001
43.940	0.0022630	0.0020029	0.0066405	22.133
43.960	-0.00037000	0.0020219	0.0066808	22.267
43.980	-0.0035060	0.0019831	0.0067208	22.400
44.000	-0.0049400	0.0018987	0.0067597	22.530
44.020	-0.0049550	0.0017997	0.0067966	22.653
44.040	-0.0032650	0.0017175	0.0068318	22.770
44.060	-0.0040740	0.0016441	0.0068654	22.882
44.080	-0.0012320	0.0015910	0.0068978	22.990
44.100	-0.0023640	0.0015551	0.0069292	23.095
44.120	-0.0029750	0.0015017	0.0069598	23.197
44.140	-0.00031300	0.0014688	0.0069895	23.296
44.160	0.0017730	0.0014834	0.0070190	23.394
44.180	0.0024700	0.0015259	0.0070491	23.495
44.200	-0.00038200	0.0015467	0.0070799	23.597
44.220	-0.00068400	0.0015361	0.0071107	23.700
44.240	0.0017950	0.0015472	0.0071415	23.803
44.260	0.0013700	0.0015788	0.0071728	23.907
44.280	-0.00056700	0.0015869	0.0072044	24.012
44.300	-0.00080800	0.0015731	0.0072360	24.118
44.320	-0.00051700	0.0015599	0.0072674	24.222
44.340	-0.00018900	0.0015528	0.0072985	24.326
44.360	-0.0012010	0.0015389	0.0073294	24.429
44.380	-0.00060900	0.0015208	0.0073600	24.531
44.400	-0.0030380	0.0014843	0.0073901	24.631
44.420	-0.0045320	0.0014086	0.0074190	24.728
44.440	-0.0047090	0.0013162	0.0074462	24.818
44.460	-0.0063960	0.0012052	0.0074714	24.902
44.480	-0.0095380	0.0010458	0.0074940	24.978
44.500	-0.011695	0.00083350	0.0075127	25.040
44.520	-0.0093770	0.00062277	0.0075273	25.088
44.540	-0.0084370	0.00044463	0.0075380	25.124
44.560	-0.0086310	0.00027394	0.0075452	25.148
44.580	-0.0082460	0.00010517	0.0075490	25.161
44.600	-0.0085670	-6.2931e-05	0.0075494	25.162
44.620	-0.0078850	-0.00022745	0.0075465	25.152
44.640	-0.0078070	-0.00038438	0.0075404	25.132
44.660	-0.0078160	-0.00054061	0.0075311	25.101
44.680	-0.0059810	-0.00067858	0.0075189	25.060
44.700	-0.0064420	-0.00080282	0.0075041	25.011
44.720	-0.0062650	-0.00092989	0.0074868	24.954
44.740	-0.0048520	-0.0010411	0.0074671	24.888
44.760	-0.0038210	-0.0011278	0.0074454	24.816
44.780	-0.0037250	-0.0012032	0.0074221	24.738
44.800	-0.0027860	-0.0012684	0.0073974	24.656
44.820	-0.0030490	-0.0013267	0.0073714	24.569
44.840	-0.0029560	-0.0013868	0.0073443	24.479
44.860	-0.0023370	-0.0014397	0.0073160	24.384
44.880	-0.0019540	-0.0014826	0.0072868	24.287
44.900	-0.0026790	-0.0015289	0.0072567	24.187
44.920	-0.0025350	-0.0015811	0.0072256	24.083
44.940	-0.0031200	-0.0016376	0.0071934	23.976
44.960	-0.0054700	-0.0017235	0.0071598	23.864
44.980	-0.0062090	-0.0018403	0.0071241	23.745
45.000	-0.0063640	-0.0019660	0.0070861	23.618
45.020	-0.0065260	-0.0020949	0.0070455	23.483
45.040	-0.0035780	-0.0021960	0.0070025	23.339
45.060	-0.0029120	-0.0022609	0.0069580	23.191
45.080	-0.0014570	-0.0023046	0.0069123	23.039
45.100	0.0018090	-0.0023011	0.0068663	22.885
45.120	0.00029300	-0.0022800	0.0068205	22.733
45.140	0.0013720	-0.0022634	0.0067750	22.581
45.160	0.0011580	-0.0022381	0.0067300	22.431
45.180	0.0014190	-0.0022123	0.0066855	22.283
45.200	0.0014190	-0.0021839	0.0066415	22.136
45.220	0.0012040	-0.0021577	0.0065981	21.991
45.240	0.0014030	-0.0021316	0.0065552	21.848
45.260	0.00018100	-0.0021158	0.0065128	21.707
45.280	0.00090300	-0.0021050	0.0064705	21.566
45.300	0.0013070	-0.0020829	0.0064287	21.427
45.320	-0.00085600	-0.0020783	0.0063871	21.288
45.340	-0.0018120	-0.0021050	0.0063452	21.149
45.360	-0.0013910	-0.0021371	0.0063028	21.007
45.380	0.00025600	-0.0021484	0.0062599	20.864
45.400	0.0017900	-0.0021279	0.0062172	20.722
45.420	0.0044380	-0.0020657	0.0061753	20.582
45.440	0.0063240	-0.0019581	0.0061350	20.448
45.460	0.0054870	-0.0018399	0.0060970	20.321
45.480	0.0041230	-0.0017438	0.0060612	20.202
45.500	0.0021080	-0.0016815	0.0060269	20.088
45.520	0.0017790	-0.0016427	0.0059937	19.977
45.540	0.0010520	-0.0016143	0.0059611	19.868
45.560	-0.0026720	-0.0016305	0.0059287	19.760
45.580	-0.0032290	-0.0016896	0.0058955	19.650
45.600	0.00011700	-0.0017207	0.0058614	19.536
45.620	0.0049770	-0.0016697	0.0058275	19.423
45.640	0.0066510	-0.0015534	0.0057952	19.315
45.660	0.0058930	-0.0014280	0.0057654	19.216
45.680	0.0075990	-0.0012931	0.0057382	19.125
45.700	0.0074310	-0.0011428	0.0057139	19.044
45.720	0.0069690	-0.00099878	0.0056924	18.973
45.740	0.0063850	-0.00086523	0.0056738	18.911
45.760	0.0067490	-0.00073391	0.0056578	18.857
45.780	0.0064530	-0.00060189	0.0056445	18.813
45.800	0.0046270	-0.00049109	0.0056335	18.776
45.820	0.0055160	-0.00038966	0.0056247	18.747
45.840	0.0056790	-0.00027770	0.0056180	18.725
45.860	0.0049930	-0.00017098	0.0056136	18.710
45.880	0.0043920	-7.7129e-05	0.0056111	18.702
45.900	0.0021180	-1.2028e-05	0.0056102	18.699
45.920	0.0013870	2.3016e-05	0.0056103	18.699
45.940	0.00014700	3.8357e-05	0.0056109	18.701
45.960	-1.7000e-05	3.9657e-05	0.0056117	18.704
45.980	0.00094700	4.8957e-05	0.0056126	18.707
46.000	0.00097100	6.8137e-05	0.0056137	18.710
46.020	1.0000e-04	7.8848e-05	0.0056152	18.715
46.040	0.0016430	9.6278e-05	0.0056170	18.721
46.060	0.0012100	0.00012481	0.0056192	18.729
46.080	-0.0024720	0.00011219	0.0056215	18.736
46.100	-0.0037560	4.9919e-05	0.0056232	18.742
46.120	-0.0035870	-2.3513e-05	0.0056234	18.743
46.140	-0.0024710	-8.4094e-05	0.0056224	18.739
46.160	-0.0018460	-0.00012727	0.0056202	18.732
46.180	-0.0015630	-0.00016136	0.0056174	18.723
46.200	-0.0018350	-0.00019534	0.0056138	18.711
46.220	-0.0014320	-0.00022801	0.0056096	18.697
46.240	-0.00036100	-0.00024594	0.0056048	18.681
46.260	0.00067300	-0.00024282	0.0055999	18.664
46.280	-0.0016480	-0.00025257	0.0055950	18.648
46.300	-0.0026030	-0.00029508	0.0055895	18.630
46.320	-0.0035820	-0.00035693	0.0055830	18.608
46.340	-0.0023750	-0.00041650	0.0055752	18.582
46.360	-0.0013690	-0.00045394	0.0055665	18.553
46.380	-0.00032900	-0.00047092	0.0055573	18.522
46.400	0.0010760	-0.00046345	0.0055479	18.491
46.420	-0.0020180	-0.00047287	0.0055386	18.460
46.440	-0.0036090	-0.00052914	0.0055286	18.427
46.460	-0.0054410	-0.00061965	0.0055171	18.388
46.480	-0.0068350	-0.00074241	0.0055035	18.343
46.500	-0.0073600	-0.00088436	0.0054872	18.289
46.520	-0.0060030	-0.0010180	0.0054682	18.226
46.540	-0.0034780	-0.0011128	0.0054469	18.155
46.560	-0.0014870	-0.0011625	0.0054241	18.079
46.580	0.0015030	-0.0011623	0.0054009	18.001
46.600	0.0024640	-0.0011226	0.0053780	17.925
46.620	0.0020990	-0.0010770	0.0053560	17.852
46.640	0.0023520	-0.0010325	0.0053349	17.781
46.660	0.0017620	-0.00099135	0.0053147	17.714
46.680	0.0024350	-0.00094938	0.0052953	17.649
46.700	0.0016720	-0.00090831	0.0052767	17.587
46.720	0.0013040	-0.00087855	0.0052588	17.528
46.740	0.00039600	-0.00086155	0.0052414	17.470
46.760	5.3000e-05	-0.00085706	0.0052242	17.412
46.780	0.0012190	-0.00084434	0.0052072	17.356
46.800	0.0020920	-0.00081123	0.0051907	17.301
46.820	0.0043140	-0.00074717	0.0051751	17.249
46.840	0.0046060	-0.00065796	0.0051610	17.202
46.860	0.0028630	-0.00058327	0.0051486	17.160
46.880	0.00038700	-0.00055077	0.0051373	17.123
46.900	0.00014100	-0.00054549	0.0051263	17.086
46.920	0.00030900	-0.00054099	0.0051154	17.050
46.940	-0.00047400	-0.00054264	0.0051046	17.014
46.960	-8.4000e-05	-0.00054822	0.0050937	16.977
46.980	0.0011480	-0.00053758	0.0050828	16.941
47.000	0.0016450	-0.00050965	0.0050724	16.906
47.020	0.0021940	-0.00047126	0.0050626	16.874
47.040	0.0031680	-0.00041764	0.0050537	16.844
47.060	0.0026640	-0.00035932	0.0050459	16.818
47.080	0.0031300	-0.00030138	0.0050393	16.796
47.100	0.0026360	-0.00024373	0.0050338	16.778
47.120	0.0027140	-0.00019023	0.0050295	16.763
47.140	0.0027760	-0.00013532	0.0050263	16.753
47.160	0.0023790	-8.3773e-05	0.0050241	16.745
47.180	0.0029420	-3.0562e-05	0.0050229	16.741
47.200	0.0012780	1.1639e-05	0.0050227	16.741
47.220	0.00083400	3.2759e-05	0.0050232	16.742
47.240	0.0015400	5.6500e-05	0.0050241	16.745
47.260	0.0039500	0.00011139	0.0050257	16.751
47.280	0.0041510	0.00019240	0.0050288	16.761
47.300	0.0032880	0.00026679	0.0050334	16.776
47.320	0.0041820	0.00034150	0.0050395	16.797
47.340	0.0035220	0.00041854	0.0050471	16.822
47.360	0.0025540	0.00047930	0.0050560	16.852
47.380	0.0013370	0.00051821	0.0050660	16.885
47.400	0.0030360	0.00056194	0.0050768	16.921
47.420	0.0031640	0.00062393	0.0050887	16.961
47.440	0.0019490	0.00067506	0.0051017	17.004
47.460	0.0021140	0.00071569	0.0051156	17.050
47.480	0.0016940	0.00075377	0.0051303	17.099
47.500	0.00037500	0.00077446	0.0051455	17.150
47.520	0.0016400	0.00079461	0.0051612	17.202
47.540	0.0038590	0.00084961	0.0051777	17.257
47.560	0.0035420	0.00092362	0.0051954	17.316
47.580	0.0019260	0.00097830	0.0052144	17.380
47.600	0.0010980	0.0010085	0.0052343	17.446
47.620	0.0031610	0.0010511	0.0052549	17.515
47.640	0.0014180	0.0010969	0.0052764	17.586
47.660	0.00079200	0.0011190	0.0052985	17.660
47.680	-0.00078400	0.0011191	0.0053209	17.735
47.700	-0.0010130	0.0011011	0.0053431	17.809
47.720	0.0011800	0.0011028	0.0053652	17.882
47.740	0.00080200	0.0011226	0.0053874	17.956
47.760	-0.0010820	0.0011198	0.0054098	18.031
47.780	-0.0046130	0.0010629	0.0054317	18.104
47.800	-0.0061350	0.00095538	0.0054518	18.171
47.820	-0.0065030	0.00082900	0.0054697	18.231
47.840	-0.0045530	0.00071844	0.0054852	18.282
47.860	-0.00053600	0.00066755	0.0054990	18.328
47.880	0.0011850	0.00067404	0.0055124	18.373
47.900	0.0011200	0.00069709	0.0055261	18.418
47.920	0.0013010	0.00072129	0.0055403	18.466
47.940	0.00082000	0.00074250	0.0055550	18.515
47.960	0.00083100	0.00075901	0.0055700	18.565
47.980	0.0011040	0.00077836	0.0055854	18.616
48.000	0.00049400	0.00079434	0.0056011	18.668
48.020	0.00038300	0.00080311	0.0056171	18.722
48.040	8.1000e-05	0.00080776	0.0056332	18.775
48.060	0.00023900	0.00081096	0.0056494	18.829
48.080	0.0011170	0.00082452	0.0056657	18.884
48.100	-0.00085700	0.00082711	0.0056822	18.939
48.120	0.00051800	0.00082372	0.0056987	18.994
48.140	0.00019800	0.00083089	0.0057153	19.049
48.160	-0.0013240	0.00081962	0.0057318	19.104
48.180	-0.0024150	0.00078223	0.0057478	19.157
48.200	-0.0027620	0.00073046	0.0057629	19.208
48.220	-0.0011040	0.00069180	0.0057772	19.255
48.240	-6.5000e-05	0.00068011	0.0057909	19.301
48.260	-0.00083600	0.00067110	0.0058044	19.346
48.280	-0.0011600	0.00065114	0.0058176	19.390
48.300	0.00034100	0.00064295	0.0058305	19.433
48.320	0.0014240	0.00066060	0.0058436	19.477
48.340	0.0044040	0.00071888	0.0058574	19.523
48.360	0.0061480	0.00082441	0.0058728	19.574
48.380	0.0064130	0.00095002	0.0058906	19.633
48.400	0.0067610	0.0010818	0.0059109	19.701
48.420	0.0051530	0.0012009	0.0059337	19.777
48.440	0.00033700	0.0012558	0.0059583	19.859
48.460	-0.00092600	0.0012499	0.0059833	19.942
48.480	-0.0012340	0.0012283	0.0060081	20.025
48.500	-0.0021500	0.0011945	0.0060323	20.106
48.520	-0.0030720	0.0011422	0.0060557	20.184
48.540	-0.0026690	0.0010848	0.0060780	20.258
48.560	-0.0030550	0.0010276	0.0060991	20.328
48.580	-0.0050930	0.00094610	0.0061188	20.394
48.600	-0.0048420	0.00084676	0.0061368	20.454
48.620	-0.0039060	0.00075928	0.0061528	20.507
48.640	-0.0042240	0.00067798	0.0061672	20.555
48.660	-0.0047660	0.00058808	0.0061799	20.598
48.680	-0.0032100	0.00050832	0.0061908	20.634
48.700	-0.0014280	0.00046193	0.0062005	20.666
48.720	-0.0015210	0.00043244	0.0062095	20.696
48.740	-0.0017650	0.00039958	0.0062178	20.724
48.760	-0.00041800	0.00037776	0.0062256	20.750
48.780	0.00094700	0.00038305	0.0062332	20.775
48.800	0.0030280	0.00042280	0.0062412	20.802
48.820	0.0017120	0.00047020	0.0062502	20.832
48.840	0.00071400	0.00049446	0.0062598	20.864
48.860	0.0015000	0.00051660	0.0062699	20.898
48.880	0.0025280	0.00055688	0.0062806	20.933
48.900	0.0032990	0.00061515	0.0062924	20.973
48.920	0.0031670	0.00067980	0.0063053	21.016
48.940	0.0022120	0.00073359	0.0063195	21.063
48.960	-0.0011990	0.00074372	0.0063342	21.112
48.980	-0.0018730	0.00071300	0.0063488	21.161
49.000	-0.0033920	0.00066035	0.0063625	21.206
49.020	-0.0062890	0.00056354	0.0063748	21.247
49.040	-0.011109	0.00038955	0.0063843	21.279
49.060	-0.016325	0.00011521	0.0063893	21.296
49.080	-0.012702	-0.00017507	0.0063887	21.294
49.100	-0.0032400	-0.00033446	0.0063837	21.277
49.120	0.0066650	-0.00030021	0.0063773	21.256
49.140	0.012875	-0.00010481	0.0063733	21.242
49.160	0.015067	0.00017462	0.0063740	21.245
49.180	0.016968	0.00049498	0.0063806	21.267
49.200	0.013220	0.00079686	0.0063936	21.310
49.220	0.0049880	0.00097895	0.0064113	21.369
49.240	-0.0017810	0.0010110	0.0064312	21.435
49.260	-0.0044260	0.00094896	0.0064508	21.501
49.280	-0.0048680	0.00085602	0.0064689	21.561
49.300	-0.0049030	0.00075831	0.0064850	21.615
49.320	-0.0031680	0.00067759	0.0064994	21.663
49.340	-0.0012470	0.00063344	0.0065125	21.706
49.360	-0.0038170	0.00058280	0.0065246	21.746
49.380	-0.0071770	0.00047286	0.0065352	21.782
49.400	-0.0059090	0.00034200	0.0065434	21.809
49.420	-0.0033320	0.00024960	0.0065493	21.829
49.440	-0.0017170	0.00019911	0.0065538	21.844
49.460	-0.0018330	0.00016361	0.0065574	21.856
49.480	-0.0011440	0.00013384	0.0065604	21.866
49.500	-0.0030040	9.2358e-05	0.0065626	21.873
49.520	-0.0032370	2.9946e-05	0.0065638	21.877
49.540	0.0022880	2.0456e-05	0.0065643	21.879
49.560	0.0035670	7.9007e-05	0.0065653	21.882
49.580	0.0014240	0.00012892	0.0065674	21.889
49.600	-0.00086900	0.00013447	0.0065701	21.898
49.620	-0.00072800	0.00011850	0.0065726	21.906
49.640	0.0022430	0.00013365	0.0065751	21.915
49.660	0.0035900	0.00019198	0.0065784	21.926
49.680	0.0041820	0.00026970	0.0065830	21.941
49.700	0.0053650	0.00036517	0.0065893	21.962
49.720	0.0046950	0.00046578	0.0065976	21.990
49.740	0.0031620	0.00054435	0.0066077	22.023
49.760	0.0029520	0.00060548	0.0066192	22.062
49.780	0.0034580	0.00066958	0.0066320	22.104
49.800	0.0026740	0.00073090	0.0066460	22.151
49.820	0.00089100	0.00076655	0.0066610	22.201
49.840	0.00048600	0.00078032	0.0066764	22.252
49.860	-0.00086900	0.00077649	0.0066920	22.304
49.880	-0.0027660	0.00074014	0.0067072	22.355
49.900	-0.0029590	0.00068289	0.0067214	22.402
49.920	-0.0024000	0.00062931	0.0067345	22.446
49.940	-0.00087500	0.00059656	0.0067468	22.487
49.960	0.00030700	0.00059088	0.0067587	22.527
49.980	-0.0011160	0.00058279	0.0067704	22.566
50.000	-0.0031950	0.00053968	0.0067816	22.603
50.020	-0.0032880	0.00047484	0.0067918	22.637
50.040	-0.00050200	0.00043694	0.0068009	22.667
50.060	0.0022590	0.00045451	0.0068098	22.697
50.080	0.0029090	0.00050619	0.0068194	22.729
50.100	0.0018030	0.00055331	0.0068300	22.764
50.120	0.0018830	0.00059017	0.0068414	22.802
50.140	0.00054100	0.00061441	0.0068535	22.843
50.160	0.00073400	0.00062716	0.0068659	22.884
50.180	0.00083400	0.00064284	0.0068786	22.926
50.200	-0.0024360	0.00062682	0.0068913	22.969
50.220	-0.0064030	0.00053843	0.0069029	23.007
50.240	-0.0072510	0.00040188	0.0069123	23.039
50.260	-0.0063430	0.00026597	0.0069190	23.061
50.280	-0.0054340	0.00014819	0.0069232	23.075
50.300	-0.0050540	4.3311e-05	0.0069251	23.081
50.320	-0.0052100	-5.9331e-05	0.0069249	23.081
50.340	-0.0037000	-0.00014843	0.0069228	23.074
50.360	-0.0033820	-0.00021925	0.0069192	23.062
50.380	-0.0033130	-0.00028621	0.0069141	23.045
50.400	-0.0018970	-0.00033831	0.0069079	23.024
50.420	0.00038700	-0.00035341	0.0069009	23.001
50.440	-0.00021000	-0.00035164	0.0068939	22.977
50.460	-0.0014740	-0.00036848	0.0068867	22.953
50.480	-0.0041160	-0.00042438	0.0068788	22.927
50.500	-0.0050070	-0.00051561	0.0068694	22.896
50.520	-0.0036230	-0.00060191	0.0068582	22.858
50.540	-0.0024710	-0.00066285	0.0068455	22.816
50.560	-0.00060300	-0.00069359	0.0068320	22.771
50.580	0.00046400	-0.00069498	0.0068181	22.725
50.600	0.0032210	-0.00065814	0.0068046	22.680
50.620	0.0057390	-0.00056854	0.0067923	22.639
50.640	0.0058280	-0.00045286	0.0067821	22.605
50.660	0.0030590	-0.00036399	0.0067739	22.577
50.680	0.00065000	-0.00032690	0.0067670	22.554
50.700	0.00052200	-0.00031518	0.0067606	22.533
50.720	0.0016650	-0.00029331	0.0067545	22.513
50.740	0.0030650	-0.00024601	0.0067491	22.495
50.760	0.0030270	-0.00018510	0.0067448	22.480
50.780	0.0015530	-0.00013930	0.0067416	22.470
50.800	0.00082600	-0.00011551	0.0067390	22.461
50.820	0.0016450	-9.0798e-05	0.0067369	22.454
50.840	0.00027300	-7.1617e-05	0.0067353	22.449
50.860	-2.8000e-05	-6.9167e-05	0.0067339	22.444
50.880	0.0017790	-5.1657e-05	0.0067327	22.440
50.900	0.0025820	-8.0458e-06	0.0067321	22.438
50.920	0.0030310	4.8075e-05	0.0067325	22.439
50.940	0.0028000	0.00010639	0.0067340	22.444
50.960	0.0024130	0.00015852	0.0067367	22.453
50.980	0.0031760	0.00021441	0.0067404	22.466
51.000	0.0026820	0.00027299	0.0067453	22.482
51.020	0.0014800	0.00031461	0.0067512	22.502
51.040	0.0029400	0.00035881	0.0067579	22.524
51.060	0.0016280	0.00040449	0.0067655	22.549
51.080	0.0011320	0.00043209	0.0067739	22.577
51.100	0.0030080	0.00047349	0.0067830	22.608
51.120	0.0038070	0.00054164	0.0067931	22.641
51.140	0.0035100	0.00061481	0.0068047	22.680
51.160	0.0041230	0.00069114	0.0068177	22.723
51.180	0.0035190	0.00076756	0.0068323	22.772
51.200	0.0038770	0.00084153	0.0068484	22.826
51.220	0.0042120	0.00092242	0.0068661	22.885
51.240	0.0031880	0.00099642	0.0068852	22.948
51.260	0.0035100	0.0010634	0.0069058	23.017
51.280	0.0034450	0.0011329	0.0069278	23.090
51.300	0.0032950	0.0012003	0.0069511	23.168
51.320	0.00090100	0.0012423	0.0069756	23.250
51.340	-0.0016610	0.0012347	0.0070003	23.332
51.360	-0.0041480	0.0011766	0.0070244	23.412
51.380	-0.0064280	0.0010708	0.0070469	23.487
51.400	-0.0070430	0.00093613	0.0070670	23.554
51.420	-0.0051520	0.00081420	0.0070845	23.613
51.440	-0.0025370	0.00073731	0.0071000	23.664
